id,name,posterURL,actors,genre,ratings,releaseYear,tmdb_id
3307,Feast II: Sloppy Seconds,https://image.tmdb.org/t/p/w500/jSwQ66A3LsoplxuAuoG4hipMpJm.jpg,Jenny Wade|Clu Gulager|Diane Ayala Goldner|Martin Klebba|Cassie Shea Watson,Action|Comedy|Horror,5.1,2008,13797
3308,La Misma Luna,https://image.tmdb.org/t/p/w500/u4etTLnOF5n4HZcFPxgyHMzizZz.jpg,Kate del Castillo|AdriÃ¡n Alonso Barona|Eugenio Derbez|America Ferrera|Angelina PelÃ¡ez,Drama|Foreign,7.3,2008,32579
3309,The Clique,https://image.tmdb.org/t/p/w500/f8h9WF7l5vLWI6OU5nmIRKx6QJ0.jpg,Elizabeth McLaughlin|Ellen Marlow|Sophie Anna Everhard|Samantha Boscarino|Bridgit Mendler,Comedy|Drama|Family,5.7,2008,34482
3310,Dear Zachary: A Letter to a Son About His Father,https://image.tmdb.org/t/p/w500/bVJCQfIfNC01CYOVkvBOtrY1cxy.jpg,Kurt Kuenne|Andrew Bagby|David Bagby|Kathleen Bagby|Shirley Turner,Crime|Documentary,8.3,2008,15584
3311,It's Alive,https://image.tmdb.org/t/p/w500/uDm89EnXGswts0v5l8TSoqAvyij.jpg,Bijou Phillips|James Murray|RaphaÃ«l Coleman|Owen Teale|Ty Glaser,Horror,4.2,2008,23174
3312,Fire and Ice: The Dragon Chronicles,https://image.tmdb.org/t/p/w500/amy0JphRHY4IAscGafCsMdSF3SH.jpg,Amy Acker|Tom Wisdom|John Rhys-Davies|Arnold Vosloo|Oana Pellea,Drama|Fantasy|Adventure,4.6,2008,16999
3313,Hush,https://image.tmdb.org/t/p/w500/lJH4yVlQuMwqgZM6UOTVzfqFSp4.jpg,William Ash|Christine Bottomley|Andreas Wisniewski|Claire Keelan|Stuart McQuarrie,Foreign|Horror|Thriller,5.3,2008,20034
3314,Vilaine,https://image.tmdb.org/t/p/w500/8CTgOjpunlDhGbp8sRqd4XNgZQG.jpg,Marilou Berry|FrÃ©dÃ©rique Bel|Chantal Lauby|Pierre-FranÃ§ois Martin-Laval|JosÃ©phine de Meaux,Comedy,5.5,2008,17630
3315,April Fool's Day,https://image.tmdb.org/t/p/w500/bdssdn6dNC2hGzc2j7IgQT2VDjQ.jpg,Taylor Cole|Josh Henderson|Scout Taylor-Compton|Joseph McKelheer,Horror,4.1,2008,26233
3316,Deal,https://image.tmdb.org/t/p/w500/zm1FN17vlQb3h5RdQfjPzNvDLWe.jpg,Burt Reynolds|Bret Harrison|Shannon Elizabeth|Maria Mason|Jennifer Tilly,Comedy|Drama,5,2008,11115
3317,Asylum,https://image.tmdb.org/t/p/w500/7BqosTy8fBZxoo06vuCAnRKwXUs.jpg,Sarah Roemer|Jake Muxworthy|Mark Rolston|Travis Van Winkle|Ellen Hollman,Horror|Science Fiction,3.5,2008,19116
3318,Miss Conception,https://image.tmdb.org/t/p/w500/p0p4s1ds3UATUPrTymUZPWIhJoK.jpg,Heather Graham|Mia Kirshner|Tom Ellis|Will Mellor|Orlando Seale,Comedy|Romance,4.6,2008,14847
3319,Good,https://image.tmdb.org/t/p/w500/AgNssumEnPaT6kzzJyj4oLypOOG.jpg,Viggo Mortensen|Jason Isaacs|Mark Strong|Steven Mackintosh|Jodie Whittaker,Drama,6.4,2008,12410
3320,Harold,https://image.tmdb.org/t/p/w500/iGM5plNRXY6ORJVK1ovf2sALNlx.jpg,Cuba Gooding Jr.|Spencer Breslin|Ally Sheedy|Stella Maeve|Nikki Blonsky,Comedy,4.6,2008,13578
3321,Mum & Dad,https://image.tmdb.org/t/p/w500/sroY1g3UzeUnGMOQJysCoVpgNxB.jpg,Perry Benson|Dido Miles|Olga Fedori|Ainsley Howard|Toby Alexander,Horror|Thriller,6.3,2008,19197
3322,Incendiary,https://image.tmdb.org/t/p/w500/jJWBiaN0nCRdbKpFKEkUIZe3Q6b.jpg,Ewan McGregor|Michelle Williams|Matthew Macfadyen|Nicholas Gleaves|Sidney Johnston,Drama|Thriller|Romance,5.3,2008,15705
3323,"Merry Christmas, Drake and Josh",https://image.tmdb.org/t/p/w500/59GoXODSKpd3yMXgM4xXlNmf7jq.jpg,Drake Bell|Josh Peck|Miranda Cosgrove|Bailee Madison|Nancy Sullivan,Comedy,5.8,2008,33871
3324,Louis C.K.: Chewed Up,https://image.tmdb.org/t/p/w500/cx0sw3xpl5Bwdvp7XpJ22QnRuVA.jpg,Louis C.K.,Comedy,7.8,2008,30969
3325,Dead Set,https://image.tmdb.org/t/p/w500/176297.jpg,Jaime Winstone|Andy Nyman|Davina McCall|Riz Ahmed|Warren Brown,Comedy|Drama|Horror,5.8,2008,176297
3326,The Burrowers,https://image.tmdb.org/t/p/w500/vLUjy4CiPRdbSY8ds8JtBExt2Fh.jpg,Doug Hutchison|Clancy Brown|William Mapother|Sean Patrick Thomas|Karl Geary,Action|Horror|Western,5.5,2008,15846
3327,Good Dick,https://image.tmdb.org/t/p/w500/a1DGYt4boLrfsHUnqbHxhUIVoe9.jpg,Marianna Palka|Jason Ritter|Eric Edelstein|Martin Starr|Mark Webber,Comedy|Drama|Romance,5.6,2008,14758
3328,Were The World Mine,https://image.tmdb.org/t/p/w500/g59ynRRLSyBNpLul3pqd9o7WHWm.jpg,Tanner Cohen|Judy McLane|Zelda Williams|Wendy Robie|Nathan Geist,Music|Romance,5.4,2008,19375
3329,"Grande, grosso e Verdone",https://image.tmdb.org/t/p/w500/q1uFyN8W9xvC2BcGNZRGc545ZeD.jpg,Carlo Verdone|Claudia Gerini|Eva Riccobono|Vittorio Emanuele Propizio|Andrea Miglio Risi,Family,5.3,2008,20414
3330,Not Quite Hollywood,https://image.tmdb.org/t/p/w500/qYgLrfTdsW91Uy4hTyK2ZjH7eaX.jpg,Phillip Adams|Glory Annen|Briony Behets|Steve Bisley|Jamie Blanks,Comedy|Documentary,6.4,2008,16194
3331,The Family That Preys,https://image.tmdb.org/t/p/w500/uUbRCGI9fWF953KKoWwCUD6VMVq.jpg,Kathy Bates|Alfre Woodard|Tyler Perry|Sanaa Lathan|Rockmond Dunbar,Drama|Romance,6.4,2008,15450
3332,Anvil! The Story of Anvil,https://image.tmdb.org/t/p/w500/rDrMuFaWBKwjwEnw4C06Sm97huY.jpg,Steve 'Lips' Kudlow|Robb Reiner|Kevin Goocher|Glenn Gyorffy|William Howell,Documentary|Music,7.4,2008,18094
3333,Coco Chanel,https://image.tmdb.org/t/p/w500/bhEJi25lP4HPntBpO48ZO93D4dT.jpg,Shirley MacLaine|Malcolm McDowell|Jean-Claude Dreyfus|Barbora BobuÄ¾ovÃ¡|Brigitte Boucher,Drama|Romance,6.1,2008,24475
3334,Princess,https://image.tmdb.org/t/p/w500/47O5AY560GkjMqQCYDjE3BIkJVO.jpg,Nora Zehetner|Kip Pardue|Nicole Gale Anderson|Deborah Grover|Matthew Edison,Fantasy|Family,5,2008,41362
3335,Baby Blues,https://image.tmdb.org/t/p/w500/8w9n4fSKXXbZTi2jKC5f5pw39gL.jpg,Colleen Porch|Aiden Kersh|Ridge Canipe|Sean Johnson|Holden Thomas Maynard,Drama|Horror|Thriller,4.9,2008,14795
3336,Fab Five: The Texas Cheerleader Scandal,https://image.tmdb.org/t/p/w500/vy6utl2sicj6imeVxeplzI9AYWn.jpg,Jenna Dewan|Ashley Benson|Tatum O'Neal|Aimee Spring Fortier|Jessica Heap,Drama|TV Movie,5.2,2008,37432
3337,iCarly: iGo to Japan,https://image.tmdb.org/t/p/w500/i0TxUi4osHGcgORmpjHmzcff2AF.jpg,Miranda Cosgrove|Jennette McCurdy|Nathan Kress|Jerry Trainor|Mary Scheer,Comedy|Family,5.7,2008,62459
3338,Strictly Sexual,https://image.tmdb.org/t/p/w500/pnZsJX6gwgXwmFxLlONWftzwegp.jpg,Amber Benson|Johann Urb|Kristen Kerr|Stevie Long|Trevor Murphy,Drama|Comedy|Romance,6.3,2008,13808
3339,Zeitgeist: Addendum,https://image.tmdb.org/t/p/w500/4KMsapLvdQh5BV2PgpoEI2TkTWx.jpg,,Documentary|History|War,7,2008,13180
3340,Expelled: No Intelligence Allowed,https://image.tmdb.org/t/p/w500/fQgNm7DK6DxfBuSfhQSjtGZYALf.jpg,Ben Stein|Richard Dawkins|William Dembski|Paul Zachary Myers,Documentary,4.5,2008,13359
3341,Chiko,https://image.tmdb.org/t/p/w500/7jvu0BUsrsojDVDmar3QddRgCEF.jpg,Denis Moschitto|Volkan Ã–zcan|Moritz Bleibtreu|Fahri YardÄ±m|Reyhan Sahin,Drama,6.3,2008,8064
3342,Somers Town,https://image.tmdb.org/t/p/w500/kr5B00hkWbdMTOe43coJZ1yVhI2.jpg,Thomas Turgoose|Piotr Jagiello|Elisa Lasowski|Kate Dickie|Perry Benson,Comedy|Drama,6.8,2008,14298
3343,Flirting with Forty,https://image.tmdb.org/t/p/w500/uOyyB1as3g5qIzb2Fm6KV32XiCQ.jpg,Heather Locklear|Robert Buckley|Vanessa Williams|Cameron Bancroft|Sam Duke,Comedy|Romance|Drama,3.7,2008,20113
3344,Lake Mungo,https://image.tmdb.org/t/p/w500/g0zCELYfBfSv8TOGC13buABVN53.jpg,Talia Zucker|Rosie Traynor|David Pledger|Martin Sharpe|Steve Jodrell,Horror|Thriller,5.9,2008,27374
3345,George Carlin: It's Bad for Ya!,https://image.tmdb.org/t/p/w500/m9fIvowFHpVjGn5OzFKudp2XJLD.jpg,George Carlin,Comedy,7,2008,13643
3346,Home Movie,https://image.tmdb.org/t/p/w500/iy3c2eeEW714ZJ8t0NtsS1wZTiK.jpg,Adrian Pasdar|Cady McClain|Amber Joy Williams|Austin Williams,Drama|Horror|Thriller,4.7,2008,27258
3347,Passchendaele,https://image.tmdb.org/t/p/w500/2FMtSxzF2fR5dx5was9Kftjag0U.jpg,Paul Gross|Caroline Dhavernas|Joe Dinicol|Meredith Bailey|Adam Harrington,Drama|Romance|War|History,5.5,2008,14582
3348,Maradona by Kusturica,https://image.tmdb.org/t/p/w500/r0JzNHSQNL7ya96bnGSroSNRUwf.jpg,Diego Maradona|Manu Chao|Emir Kusturica,Documentary,5.8,2008,8908
3349,The Horribly Slow Murderer with the Extremely Inefficient Weapon,https://image.tmdb.org/t/p/w500/8yZiMfl1m3LQsIETKKVU4ULwRt7.jpg,Paul Clemens|Michael James Kacey|Fay Kato|Melissa Paladino|Brian Rohan,Comedy|Horror,6.6,2008,27618
3350,The Black Hole,https://image.tmdb.org/t/p/w500/nI6kw0Ph17Y8rMZiD9MaHHCWfCL.jpg,Napoleon Ryan,Comedy|Crime,7.1,2008,105759
3351,One Week,https://image.tmdb.org/t/p/w500/jwbw0Nbl9lplCmudOogGC8hV3rN.jpg,Joshua Jackson|Liane Balaban|Campbell Scott|Peter Spence|Marc Strange,Adventure|Drama,7.1,2008,18635
3352,Meu Nome NÃ£o Ã‰ Johnny,https://image.tmdb.org/t/p/w500/mKDKutX0bCvg401k68U9Nt7EG0y.jpg,Selton Mello|ClÃ©o Pires|JÃºlia Lemmertz|Felipe Severo|Gillray Coutinho,Crime|Drama,7.3,2008,17358
3353,"Coluche, L'histoire d'un Mec",https://image.tmdb.org/t/p/w500/kUkp5nteY7o3kXfg2kAJq3Bvber.jpg,FranÃ§ois-Xavier Demaison|LÃ©a Drucker|Olivier Gourmet,Comedy|Drama,6,2008,14419
3354,The Wrecking Crew,https://image.tmdb.org/t/p/w500/kttijtZRFbuFQe0s7S3Fvv8JiTI.jpg,Lou Adler|Herb Alpert|Hal Blaine|Glen Campbell|Al Casey,Documentary,6.8,2008,70027
3355,Tokyo Mater,https://image.tmdb.org/t/p/w500/sBFxPsjKNDZgnV1kcOzAXU205wa.jpg,Larry the Cable Guy|Keith Ferguson,Animation|Comedy,6.2,2008,24328
3356,John Adams,https://image.tmdb.org/t/p/w500/118309.jpg,Paul Giamatti|Laura Linney|Stephen Dillane|Tom Wilkinson|David Morse,History|Drama,6.6,2008,118309
3357,Bill Burr: Why Do I Do This?,https://image.tmdb.org/t/p/w500/iKycji2aWSOS8at0W4VIEm2cmec.jpg,Bill Burr,Comedy,8,2008,32836
3358,Phoebe in Wonderland,https://image.tmdb.org/t/p/w500/iiLMczPwwJE9sKjkg4Khdh3oFFn.jpg,Felicity Huffman|Elle Fanning|Patricia Clarkson|Bill Pullman,Drama,6.9,2008,19079
3359,The Cheetah Girls: One World,https://image.tmdb.org/t/p/w500/aIxBQvA3h6WbD3LJtXspWL8GOw3.jpg,Sabrina Bryan|Adrienne Bailon|Kiely Williams|Roshan Seth|Michael Steger,Comedy|Drama|Family|Music|TV Movie,4.7,2008,27621
3360,Disgrace,https://image.tmdb.org/t/p/w500/xL4vCkJB6MAk66yQmNgVHYpK9yS.jpg,John Malkovich|Eriq Ebouaney|Natalie Becker|Antoinette Engel,Drama,6.3,2008,12411
3361,Era Uma Vez...,https://image.tmdb.org/t/p/w500/g5VjUzw2Vn4bFrrvG1dfhhmOCIu.jpg,Cyria Coentro|Thiago Martins|Rocco Pitanga|VitÃ³ria Frate|Paulo CÃ©sar Grande,Drama|Foreign,7,2008,39393
3362,The Little Mermaid: Ariel's Beginning,https://image.tmdb.org/t/p/w500/LJs21HQ7foXB37tDI0JiGkuEAC.jpg,Jodi Benson|Samuel E. Wright|Sally Field|Jim Cummings|Parker Goris,Family|Animation,6.7,2008,13676
3363,Dante 01,https://image.tmdb.org/t/p/w500/dJxksg2IicE90KOsEanpozZC4rE.jpg,Lambert Wilson|Linh Äan Pháº¡m|Simona Maicanescu|Dominique Pinon|Bruno Lochet,Science Fiction,4.5,2008,15125
3364,Si puÃ² fare,https://image.tmdb.org/t/p/w500/vRgjbl788t9w2DnhFCX8NSy73gM.jpg,Claudio Bisio|Anita Caprioli,Comedy,7.1,2008,23619
3365,Foo Fighters: Live at Wembley Stadium,https://image.tmdb.org/t/p/w500/eRpGDqyX9DpUT6SjT6udnpz7wYj.jpg,Dave Grohl|Nate Mendel|Chris Shiflett|Pat Smear|Taylor Hawkins,Music,8.4,2008,22258
3366,More Than a Game,https://image.tmdb.org/t/p/w500/iiavln0DMnsd93LLfAySslKsDjj.jpg,LeBron James|Romeo Travis|Sian Cotton|Willie McGee|Dru Joyce,Documentary|Family,6.4,2008,33295
3367,Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,https://image.tmdb.org/t/p/w500/wrI1LW6RkiClbEV6wKu19spxhQF.jpg,Miley Cyrus|Nick Jonas|Joe Jonas|Kevin Jonas|Kenny Ortega,Documentary|Music,5.9,2008,253353
3368,How to Be,https://image.tmdb.org/t/p/w500/eiO4L0uKMWiRxexY6MQ1yeHRWjo.jpg,Robert Pattinson|Powell Jones|Johnny White|Mike Pearce|Jeremy Hardy,Comedy|Drama|Foreign,4.5,2008,19713
3369,Wizards On Deck With Hannah Montana,https://image.tmdb.org/t/p/w500/zMWqYmkrwMKhaHuVGMXgbGhOKeq.jpg,,Family,6.1,2008,77974
3370,Fuera de carta,https://image.tmdb.org/t/p/w500/3dnGgR0M4RtTss4OqEOGTlCKsTk.jpg,Javier CÃ¡mara|Lola DueÃ±as|Fernando Tejero|BenjamÃ­n VicuÃ±a|Luis Varela,Comedy,5.3,2008,15953
3371,Underworld: Endless War,https://image.tmdb.org/t/p/w500/4yNXdOfieIw4ZNdvOuHr1iuLGV.jpg,Trevor Devall|Brian Dobson|Paul Dobson|Laura Harris|Mark Oliver,Action|Animation|Horror,5.9,2011,161337
3372,Captain America: The First Avenger,https://image.tmdb.org/t/p/w500/vSNxAJTlD0r02V9sPYpOjqDZXUK.jpg,Chris Evans|Hugo Weaving|Tommy Lee Jones|Hayley Atwell|Sebastian Stan,Action|Adventure|Science Fiction,6.5,2011,1771
3373,Drive,https://image.tmdb.org/t/p/w500/602vevIURmpDfzbnv5Ubi6wIkQm.jpg,Ryan Gosling|Carey Mulligan|Christina Hendricks|Albert Brooks|Bryan Cranston,Drama|Action|Thriller|Crime,7.3,2011,64690
3374,Harry Potter and the Deathly Hallows: Part 2,https://image.tmdb.org/t/p/w500/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,Daniel Radcliffe|Rupert Grint|Emma Watson|Alan Rickman|Maggie Smith,Adventure|Family|Fantasy,7.7,2011,12445
3375,Pirates of the Caribbean: On Stranger Tides,https://image.tmdb.org/t/p/w500/keGfSvCmYj7CvdRx36OdVrAEibE.jpg,Johnny Depp|PenÃ©lope Cruz|Geoffrey Rush|Ian McShane|Kevin McNally,Adventure|Action|Fantasy,6.3,2011,1865
3376,Rise of the Planet of the Apes,https://image.tmdb.org/t/p/w500/cjLsuP75UDlRdJVMXzXg3TJ4umX.jpg,Andy Serkis|Karin Konoval|Freida Pinto|James Franco|John Lithgow,Thriller|Action|Drama|Science Fiction,6.9,2011,61791
3377,Thor,https://image.tmdb.org/t/p/w500/prSfAi1xGrhLQNxVSUFh61xQ4Qy.jpg,Chris Hemsworth|Natalie Portman|Tom Hiddleston|Anthony Hopkins|Stellan SkarsgÃ¥rd,Adventure|Fantasy|Action,6.5,2011,10195
3378,In Time,https://image.tmdb.org/t/p/w500/3Mwj2sIONQckOZP3YwsUXF7U5I4.jpg,Justin Timberlake|Amanda Seyfried|Cillian Murphy|Olivia Wilde|Alex Pettyfer,Action|Thriller|Science Fiction,6.6,2011,49530
3379,Drive Angry,https://image.tmdb.org/t/p/w500/g0hQNqLkPZC5wOnNhzUH0KvPda4.jpg,Nicolas Cage|Amber Heard|William Fichtner|Billy Burke|David Morse,Fantasy|Thriller|Action|Crime,5.3,2011,47327
3380,The Mechanic,https://image.tmdb.org/t/p/w500/k37axEHszFP9WOVvbozxF0r7X7g.jpg,Jason Statham|Ben Foster|Donald Sutherland|Mini Anden|Tony Goldwyn,Action|Thriller|Crime,6.3,2011,27582
3381,Source Code,https://image.tmdb.org/t/p/w500/faCR2lavXBKeCS6N7STIMDLMCDL.jpg,Jake Gyllenhaal|Michelle Monaghan|Vera Farmiga|Russell Peters|Michael Arden,Thriller|Science Fiction|Mystery,7,2011,45612
3382,Mission: Impossible - Ghost Protocol,https://image.tmdb.org/t/p/w500/psiWp3VTjznfokmGQG9uqiiknQQ.jpg,Tom Cruise|Jeremy Renner|Simon Pegg|Paula Patton|Anil Kapoor,Action|Thriller|Adventure,6.7,2011,56292
3383,"Crazy, Stupid, Love.",https://image.tmdb.org/t/p/w500/p4RafgAPk558muOjnBMHhMArjS2.jpg,Steve Carell|Julianne Moore|Ryan Gosling|Emma Stone|Marisa Tomei,Comedy|Drama|Romance,6.9,2011,50646
3384,The Girl with the Dragon Tattoo,https://image.tmdb.org/t/p/w500/zqDopwg7XQ4IfFX2dRlQCT1SwMG.jpg,Daniel Craig|Rooney Mara|Christopher Plummer|Goran Visnjic|Stellan SkarsgÃ¥rd,Thriller|Crime|Mystery|Drama,7.1,2011,65754
3385,Limitless,https://image.tmdb.org/t/p/w500/hv5JMCrMVLvV6HKPf9FcBuyk2MG.jpg,Bradley Cooper|Robert De Niro|Abbie Cornish|Andrew Howard|Anna Friel,Thriller|Mystery|Science Fiction,7,2011,51876
3386,Kung Fu Panda 2,https://image.tmdb.org/t/p/w500/mtqqD00vB4PGRt20gWtGqFhrkd0.jpg,Jack Black|Angelina Jolie|Dustin Hoffman|Gary Oldman|Jackie Chan,Animation|Family,6.6,2011,49444
3387,Just Go With It,https://image.tmdb.org/t/p/w500/ez1EDULOCUUCySHOZU6tz97qbtM.jpg,Jennifer Aniston|Adam Sandler|Nicole Kidman|Bailee Madison|Griffin Gluck,Romance|Comedy,6.3,2011,50546
3388,Horrible Bosses,https://image.tmdb.org/t/p/w500/uQkUwgyFHAm0jGQERPG6Z9o9Zbj.jpg,Jennifer Aniston|Jason Bateman|Charlie Day|Jason Sudeikis|Colin Farrell,Comedy|Crime,6.4,2011,51540
3389,Real Steel,https://image.tmdb.org/t/p/w500/4GIeI5K5YdDUkR3mNQBoScpSFEf.jpg,Hugh Jackman|Dakota Goyo|Evangeline Lilly|Anthony Mackie|Kevin Durand,Action|Science Fiction|Drama,6.5,2011,39254
3390,Friends with Benefits,https://image.tmdb.org/t/p/w500/q4ZAmIIbe2LiLvhQT0q3e6pleYr.jpg,Justin Timberlake|Mila Kunis|Patricia Clarkson|Woody Harrelson|Nolan Gould,Comedy,6.5,2011,50544
3391,Bad Teacher,https://image.tmdb.org/t/p/w500/zpIY4qUSX91J9XpPgr0hFrk1eKr.jpg,Jason Segel|Cameron Diaz|Justin Timberlake|Lucy Punch|Phyllis Smith,Comedy,5.4,2011,52449
3392,Sherlock Holmes: A Game of Shadows,https://image.tmdb.org/t/p/w500/y1MYZkwhZK6L0Jy4YMuPktzDOfn.jpg,Robert Downey Jr.|Jude Law|Jared Harris|Noomi Rapace|Kelly Reilly,Adventure|Action|Crime|Mystery,6.9,2011,58574
3393,Cars 2,https://image.tmdb.org/t/p/w500/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,Larry the Cable Guy|Owen Wilson|Michael Caine|Emily Mortimer|Eddie Izzard,Animation|Family|Adventure|Comedy,5.8,2011,49013
3394,Green Lantern,https://image.tmdb.org/t/p/w500/fj21HwUprqjjwTdkKC1XZurRSpV.jpg,Ryan Reynolds|Blake Lively|Peter Sarsgaard|Tim Robbins|Mark Strong,Adventure|Action|Thriller|Science Fiction,5.1,2011,44912
3395,The Hangover Part II,https://image.tmdb.org/t/p/w500/jrP9zmdSUpOzzUXpEqPqg3dryUr.jpg,Bradley Cooper|Ed Helms|Zach Galifianakis|Justin Bartha|Ken Jeong,Comedy,6.1,2011,45243
3396,No Strings Attached,https://image.tmdb.org/t/p/w500/9C09L1U9S13J4Ut029Qhu0oLcTQ.jpg,Natalie Portman|Ashton Kutcher|Greta Gerwig|Kevin Kline|Olivia Thirlby,Comedy|Romance,6.1,2011,41630
3397,The Adventures of Tintin,https://image.tmdb.org/t/p/w500/mKYkNro2btaWMsnYSuyqrBdHQo3.jpg,Jamie Bell|Andy Serkis|Daniel Craig|Nick Frost|Simon Pegg,Adventure|Animation|Action|Family|Mystery,6.6,2011,17578
3398,Bridesmaids,https://image.tmdb.org/t/p/w500/gJtA7hYsBMQ7EM3sPBMUdBfU7a0.jpg,Kristen Wiig|Rose Byrne|Maya Rudolph|Wendi McLendon-Covey|Ellie Kemper,Romance|Comedy,6.5,2011,55721
3399,Hall Pass,https://image.tmdb.org/t/p/w500/HqwUkeLOm6PUvcMntKvN0iSNR.jpg,Owen Wilson|Jason Sudeikis|Jenna Fischer|Christina Applegate|Nicky Whelan,Comedy,5.4,2011,48988
3400,Super 8,https://image.tmdb.org/t/p/w500/sytFL6ALMAesKZoarlp7bIDKnns.jpg,Joel Courtney|Elle Fanning|Riley Griffiths|Kyle Chandler|Ryan Lee,Thriller|Science Fiction|Mystery,6.6,2011,37686
3401,Sucker Punch,https://image.tmdb.org/t/p/w500/8oBc33JEnYm3rqPIwGtQXQbP96j.jpg,Emily Browning|Abbie Cornish|Jena Malone|Vanessa Hudgens|Jamie Chung,Action|Fantasy|Thriller,5.9,2011,23629
3402,Red Riding Hood,https://image.tmdb.org/t/p/w500/ixQYkLeLlTTnAoT32dukndyObB6.jpg,Amanda Seyfried|Gary Oldman|Billy Burke|Shiloh Fernandez|Max Irons,Thriller,5.5,2011,49730
3403,The Twilight Saga: Breaking Dawn - Part 1,https://image.tmdb.org/t/p/w500/qs8LsHKYlVRmJbFUiSUhhRAygwj.jpg,Kristen Stewart|Robert Pattinson|Taylor Lautner|Ashley Greene|Peter Facinelli,Adventure|Fantasy|Romance,5.8,2011,50619
3404,Shame,https://image.tmdb.org/t/p/w500/cAWLz9kFv4xc6IsEXTj2DrcqD55.jpg,Michael Fassbender|Carey Mulligan|James Badge Dale|Nicole Beharie|Alex Manette,Drama,6.9,2011,76025
3405,Ice Age: A Mammoth Christmas,https://image.tmdb.org/t/p/w500/kwLi6MLlVsPWMVB9gOpFo5n7HZR.jpg,Billy Gardell|Ray Romano|John Leguizamo|Queen Latifah|Denis Leary,Animation|Family|TV Movie,6.1,2011,79218
3406,Mr. Popper's Penguins,https://image.tmdb.org/t/p/w500/jGwZ1QI5DaL7mHQ2ZsMV1p8xvPS.jpg,Jim Carrey|Carla Gugino|Madeline Carroll|Angela Lansbury|Ophelia Lovibond,Comedy|Family,5.7,2011,58224
3407,The Tree of Life,https://image.tmdb.org/t/p/w500/l8cwuB5WJSoj4uMAsnzuHBOMaSJ.jpg,Brad Pitt|Sean Penn|Jessica Chastain|Hunter McCracken|Finnegan Williams,Drama|Fantasy,6.5,2011,8967
3408,I Am Number Four,https://image.tmdb.org/t/p/w500/973sCL0OjAk2Igq46SDwhyDFv3n.jpg,Alex Pettyfer|Timothy Olyphant|Teresa Palmer|Dianna Agron|Callan McAuliffe,Action|Thriller|Science Fiction|Adventure,6,2011,46529
3409,Rio,https://image.tmdb.org/t/p/w500/BSZ2dA3G369e3pHIXGhh5orzPt.jpg,Jesse Eisenberg|Anne Hathaway|Leslie Mann|Jane Lynch|Will.i.am,Animation|Adventure|Comedy|Family,6.5,2011,46195
3410,The Artist,https://image.tmdb.org/t/p/w500/z68py0ZqPgeacGPG54AGVRbNBS7.jpg,Jean Dujardin|BÃ©rÃ©nice Bejo|John Goodman|James Cromwell|Penelope Ann Miller,Drama|Comedy|Romance,7.2,2011,74643
3411,Zookeeper,https://image.tmdb.org/t/p/w500/y3b4AYw8dr4hIKTfEAjxUxx0z8G.jpg,Kevin James|Rosario Dawson|Sylvester Stallone|Nick Nolte|Jon Favreau,Comedy|Romance|Family,5.4,2011,38317
3412,Cowboys & Aliens,https://image.tmdb.org/t/p/w500/9uZsGCP4rvOHVGCpMpYq5gNCuNI.jpg,Daniel Craig|Olivia Wilde|Harrison Ford|Sam Rockwell|Walton Goggins,Action|Science Fiction|Thriller|Western,5.4,2011,49849
3413,Pixie Hollow Games,https://image.tmdb.org/t/p/w500/c962jDNYejdctu7pb8zqS2Miey9.jpg,Megan Hilty|Brenda Song|Jason Dolley|Tiffany Thornton|Zendaya,Animation|Family,6.5,2011,86130
3414,War Horse,https://image.tmdb.org/t/p/w500/nF66DU2zPLFb9CxDQNSNX2RgNaq.jpg,Tom Hiddleston|Benedict Cumberbatch|Toby Kebbell|Emily Watson|Jeremy Irvine,Drama|War,6.9,2011,57212
3415,50/50,https://image.tmdb.org/t/p/w500/8f9tM9JVB4ETBhxlQcXIjLckArl.jpg,Joseph Gordon-Levitt|Seth Rogen|Anna Kendrick|Bryce Dallas Howard|Anjelica Huston,Comedy|Drama,6.8,2011,40807
3416,Rango,https://image.tmdb.org/t/p/w500/oVeRl1SRADz74OrY97usmP1flLV.jpg,Johnny Depp|Isla Fisher|Ned Beatty|Bill Nighy|Alfred Molina,Animation|Comedy|Family|Western|Adventure,6.5,2011,44896
3417,The Change-Up,https://image.tmdb.org/t/p/w500/ki98MXBwD1qDhY3JhMdY16jJucv.jpg,Olivia Wilde|Ryan Reynolds|Jason Bateman|Leslie Mann|Mircea Monroe,Comedy,5.9,2011,49520
3418,Hugo,https://image.tmdb.org/t/p/w500/vDAhBTIHvIoNOlgCfmLirVgUK2p.jpg,Asa Butterfield|ChloÃ« Grace Moretz|Ben Kingsley|Sacha Baron Cohen|Jude Law,Adventure|Drama|Family,6.8,2011,44826
3419,The Lincoln Lawyer,https://image.tmdb.org/t/p/w500/gOn8Ve9Yi8fxjRkmLr5BZoOc7KV.jpg,Matthew McConaughey|Marisa Tomei|Ryan Phillippe|William H. Macy|Josh Lucas,Crime|Drama|Thriller,6.9,2011,50348
